Date,Open,High,Low,Close,Volume,ret_1,ret_5,ma_5,ma_20,vol_20,y_next_close
2021-01-13,125.34172565614995,127.9603149883141,125.07890420286044,127.4151840209961,88636800,0.016226645221559144,0.03388624366007664,126.86808929443359,127.07057151794433,0.02190455875098061,125.48773193359375
2021-01-14,127.32755607466288,127.52224355209353,125.34170518524395,125.48773193359375,90221800,-0.015127334329986364,-0.015352911142095693,126.47676086425781,127.1207046508789,0.01936402103294745,123.76470947265625
2021-01-15,125.36117045243897,126.76294396711677,123.62842676171266,123.76470947265625,111598500,-0.013730604851869499,-0.037182753378863675,125.52083435058594,127.08809394836426,0.01962697009859888,124.43640899658203
2021-01-19,124.3877334109567,125.2930517717372,123.5700370457831,124.43640899658203,90757300,0.005427229836257874,-0.008916039202863657,125.29694213867188,127.04574813842774,0.01960093695269826,128.5249481201172
2021-01-20,125.24441754671625,128.9727428605649,125.13733716445972,128.5249481201172,104319500,0.032856453802419416,0.02507780260992276,125.92579650878906,127.30712203979492,0.020551254028046636,133.23641967773438
2021-01-21,130.2479286583061,135.96208925479198,130.0434971272025,133.23641967773438,120150900,0.03665803119573274,0.04568714240352256,127.09004364013671,127.72765426635742,0.021854678297184002,135.37802124023438
2021-01-22,132.66208095000118,136.13731286135894,131.43553637442392,135.37802124023438,114459400,0.016073694922754678,0.07881479053167051,129.06810150146484,128.07761001586914,0.02127746552320852,139.1258087158203
2021-01-25,139.2718354812106,141.23819854253642,132.9151779412319,139.1258087158203,157611700,0.027683869517750814,0.1241153419954324,132.14032135009765,128.65973434448242,0.021837287968214766,139.3594512939453
2021-01-26,139.78777273313094,140.46918645287846,137.6169631530498,139.3594512939453,98390600,0.0016793618688122347,0.11992504780311664,135.12492980957032,129.20438232421876,0.0218337715514958,138.28858947753906
2021-01-27,139.62221397143526,140.46912731644642,136.6823996104918,138.28858947753906,140843800,-0.0076841707287403915,0.07596689592355998,137.0776580810547,129.46575164794922,0.020669013906603233,133.4505615234375
2021-01-28,135.81605814636788,138.22048632254183,133.07091575107856,133.4505615234375,142621100,-0.03498501194046355,0.0016072320632833925,137.1204864501953,129.5738052368164,0.02204358938683051,128.456787109375
2021-01-29,132.22404319902353,133.10988846080656,126.7532453845792,128.456787109375,177523800,-0.03742040765550059,-0.05112524224724291,135.73623962402343,129.48814086914064,0.02359620041137809,130.57887268066406
2021-02-01,130.19922693086417,131.78595871131816,127.45408469869479,130.57887268066406,106239800,0.016519840010339015,-0.06143314539586475,134.0268524169922,129.5587158203125,0.023822066424408126,131.40634155273438
2021-02-02,132.12668680443446,132.6912909648265,131.03642489675576,131.40634155273438,83305400,0.006336927675075987,-0.05706903742348812,132.43623046875,129.83030853271484,0.0230704872306465,130.3842010498047
2021-02-03,132.15587647941985,132.16562050861145,130.0629600142458,130.3842010498047,89880900,-0.007778471654044883,-0.0571586452475763,130.85535278320313,129.97291870117186,0.023050727840982044,133.7426300048828
2021-02-04,132.68157041122387,133.75235918193923,131.01696020484349,133.7426300048828,84183100,0.02575794404565368,0.002188589378052219,130.91376647949218,130.49809646606445,0.022109409831479514,133.32827758789062
2021-02-05,133.90348403057772,133.97171978594034,132.45086722756864,133.32827758789062,75693800,-0.003098132711888968,0.03792318481675694,131.8880645751953,130.79229164123535,0.021008753546794285,133.4744873046875
2021-02-08,132.61656460059567,133.523235617583,131.53441750826036,133.4744873046875,71297200,0.0010966144575030867,0.022175215366614376,132.4671875,131.03879890441894,0.02095994210484334,132.59706115722656
2021-02-09,133.1917548672735,134.4201468877061,132.44108738356064,132.59706115722656,76774200,-0.006573736788049955,0.009061355718622988,132.70533142089843,131.39085845947267,0.0202173688618005,131.99266052246094
2021-02-10,133.0553056014661,133.5525177010359,131.02749721967888,131.99266052246094,73046600,-0.004558175192502678,0.012336306544086906,133.0270233154297,131.72145767211913,0.02026526432280151,131.73916625976562
2021-02-11,132.4898338171174,132.9675435248031,130.41329236021338,131.73916625976562,64280000,-0.0019205178658564526,-0.01497999362689395,132.62633056640624,131.93765678405762,0.020035915047419778,131.97312927246094
2021-02-12,130.97873504321333,132.12911793128706,130.33529298247856,131.97312927246094,60145100,0.001775956379092225,-0.010163997765113009,132.3553009033203,132.26192665100098,0.019634085240368873,129.84786987304688
2021-02-16,132.09015902011436,132.59709996571863,129.45789813500429,129.84786987304688,80576300,-0.01610372816898531,-0.02717086616981712,131.62997741699218,132.56608467102052,0.019745499534987995,127.55681610107422
2021-02-17,127.95653150303275,128.90219239259375,126.22119839919687,127.55681610107422,97918500,-0.01764413828438338,-0.03801174032187549,130.6219284057617,132.72210502624512,0.020238624061363848,126.4552001953125
2021-02-18,125.95798807847142,126.73791669485071,124.21291100168493,126.4552001953125,96856700,-0.008636276284042843,-0.04195278968716698,129.51443634033203,132.61861763000488,0.01893251359664733,126.61116027832031
2021-02-19,126.9718859638425,127.43009341839543,125.56801758188449,126.61116027832031,87668800,0.001233322811295512,-0.03892544735962444,128.48883514404298,132.28735466003417,0.016795847454709027,122.8382797241211
2021-02-22,124.79783740249141,126.46493488700048,122.44831544375612,122.8382797241211,103916400,-0.029798957263368897,-0.06921749600618154,126.661865234375,131.6603675842285,0.01726419298056232,122.70179748535156
2021-02-23,120.65449424173501,123.53046696039274,115.41924089427319,122.70179748535156,158273000,-0.001111072534360269,-0.055034190354312895,125.23265075683594,130.83916702270508,0.015534957743910009,122.20458984375
2021-02-24,121.80488184514299,122.40931941932189,119.16288479188184,122.20458984375,111039900,-0.004052162656059899,-0.04195954728975981,124.16220550537109,129.9814239501953,0.015435558379711401,117.95398712158203
2021-02-25,121.5513960656033,123.28672920715788,117.51528197921584,117.95398712158203,148199500,-0.034782676555788594,-0.06722707378265336,122.461962890625,128.96469383239747,0.016689639815851472,118.21723937988281
2021-02-26,119.513860195829,121.71715236827716,118.15873989491269,118.21723937988281,164560400,0.0022318216172669825,-0.0662968483977695,120.7831787109375,128.20302772521973,0.015532204929091742,124.58336639404297
