Date,Open,High,Low,Close,Volume,ret_1,ret_5,ma_5,ma_20,vol_20,y_next_close
2021-01-13,205.36071303589776,207.9898427294301,205.27434332602658,207.5868377685547,20087100,0.006560349660392317,0.019269637898243097,208.54060974121094,210.59211120605468,0.013919461181043197,204.4011688232422
2021-01-14,207.17423821247684,208.66152780549393,204.13249885511956,204.4011688232422,29480800,-0.015346199111449965,-0.02414206885478687,207.52926025390624,210.53885650634766,0.014369360203731358,204.04611206054688
2021-01-15,204.88092155862176,205.8308564944321,203.4512021297231,204.04611206054688,31746500,-0.0017370583775984105,-0.03173669114266786,206.19165954589843,210.22076873779298,0.013191052879649699,207.68280029296875
2021-01-19,205.10163584312352,208.20094535182324,204.0269559335494,207.68280029296875,30480900,0.017822874426260737,-0.004827762897675503,205.9901580810547,210.07779846191406,0.013876209013080608,215.26312255859375
2021-01-20,208.89177983890295,216.65445212921978,208.49836506665167,215.26312255859375,37777300,0.0364995187609749,0.04378161082228327,207.79600830078124,210.35366439819336,0.0161292592741274,215.86766052246094
2021-01-21,215.60858068821213,217.1438501575346,213.42083121134726,215.86766052246094,30709400,0.002808367530312328,0.03989088539003993,209.4521728515625,210.4678512573242,0.015640707231040503,216.80799865722656
2021-01-22,217.89228323533874,220.76131229354894,216.66407355456315,216.80799865722656,30172700,0.004356086189518882,0.06069842900317912,211.93353881835938,210.5642837524414,0.01561419578412586,220.24314880371094
2021-01-25,219.84973400806652,220.48303373157987,215.14799527840105,220.24314880371094,33152100,0.01584420393970487,0.07937929607969152,215.17294616699218,210.97256927490236,0.015625700717107626,222.92987060546875
2021-01-26,222.47888575422274,224.7050103480152,220.7709061802584,222.92987060546875,49169600,0.012198889347301956,0.07341518070341713,218.22236022949218,211.43218765258788,0.015741553974319453,223.47682189941406
2021-01-27,228.37048091852017,230.71176046047944,220.82849722353762,223.47682189941406,69870600,0.002453467955908284,0.038156555768555256,219.86510009765624,211.8131248474121,0.01563760696149736,229.26278686523438
2021-01-28,226.07712304477076,232.82268518098962,225.57815835912749,229.26278686523438,49111200,0.025890671420164324,0.06205249230178089,222.54412536621095,212.52222290039063,0.016465006920709867,222.5748291015625
2021-01-29,226.44177281435506,228.38963718019693,221.98950931508602,222.5748291015625,42503100,-0.02917158015532284,0.026598790081787005,223.69749145507814,213.01542434692382,0.017747740895913692,229.95370483398438
2021-02-01,225.54942071149748,232.68839909225326,223.02582637835746,229.95370483398438,33314200,0.03315233695655162,0.04409016163734503,225.6396026611328,213.84206771850586,0.019034525507100726,229.8193817138672
2021-02-02,231.53696622596047,232.5060961930559,229.03256665892405,229.8193817138672,25916300,-0.0005841311415885064,0.030904387508442932,227.0175048828125,214.88892517089843,0.01813540851807005,233.16815185546875
2021-02-03,229.87693764522302,235.17358635543027,229.57946803336847,233.16815185546875,27158100,0.014571312987739615,0.043366152577633876,228.95577087402344,216.09314727783203,0.0182332577294181,232.2182159423828
2021-02-04,232.84192558169505,233.39846040880124,230.64457129523996,232.2182159423828,25296100,-0.0040740380087361805,0.012891010868177677,229.54685668945314,217.52094116210938,0.016844753752274042,232.40052795410156
2021-02-05,232.42931297571354,233.4368326563768,230.69254834518915,232.40052795410156,18054800,0.0007850891928478099,0.0441455976500178,231.51199645996093,218.66807174682617,0.016084335793753197,232.6595916748047
2021-02-08,233.31207164136814,233.82062650984076,231.0667522626685,232.6595916748047,22211900,0.0011147294844109368,0.011767093914724525,232.053173828125,219.76434555053712,0.01611045022632951,233.9070281982422
2021-02-09,232.08389373842272,234.8569632583783,231.6137285927524,233.9070281982422,23565000,0.005361638067262975,0.017786343579429875,232.870703125,221.02518157958986,0.015730637212067525,232.99542236328125
2021-02-10,235.08721175015955,235.96998646180285,231.14350324493915,232.99542236328125,22186700,-0.0038972998886904753,-0.0007407936753496269,232.8361572265625,222.36325912475587,0.01536097992818507,234.59786987304688
2021-02-11,234.8761299477972,235.23115495661315,232.35253581551774,234.59786987304688,15751100,0.006877592244139086,0.01024749036593442,233.3120880126953,223.71381072998048,0.015361502295316081,235.07765197753906
2021-02-12,234.06052752923827,235.37510696165688,232.90908274109216,235.07765197753906,16561100,0.002045125579153151,0.011519440368768175,233.8475128173828,225.2476348876953,0.014545444976938483,233.83981323242188
2021-02-16,235.11600274275108,236.17150222991458,233.09137346567442,233.83981323242188,26728500,-0.005265658962917752,0.00507273974445388,234.08355712890625,226.73731994628906,0.014679263801586084,234.85931396484375
2021-02-17,232.08948433430788,234.96510703693932,231.72401468977077,234.85931396484375,21653500,0.004359825293773101,0.004071214849493465,234.27401428222657,228.0961456298828,0.014460978428233755,234.46495056152344
2021-02-18,232.55107806974718,234.5995949311717,231.647031012765,234.46495056152344,16925600,-0.001679147386845159,0.006307111888022021,234.567919921875,229.0562370300293,0.012668819359805019,231.7528533935547
2021-02-19,234.42651669715636,234.53230976349187,230.99306282392587,231.7528533935547,25262600,-0.011567175227996773,-0.012127205080897707,233.99891662597656,229.850496673584,0.013159626718379716,225.5399169921875
2021-02-22,228.33861214281137,228.82909920704134,223.51062453702826,225.5399169921875,36446900,-0.026808456985064955,-0.04057269972333599,232.09136962890625,230.28709259033204,0.01481160034968347,224.34739685058594
2021-02-23,221.51984987762208,225.84772430355326,219.98104421168009,224.34739685058594,30228700,-0.005287401704785033,-0.04059367072963349,230.19288635253906,230.49230499267577,0.014529100163391958,225.5784149169922
2021-02-24,221.2120626767533,226.20354640693853,220.2407006773393,225.5784149169922,26339700,0.0054871065307082745,-0.0395168447491967,228.33670654296876,230.62473220825194,0.01433359362855818,220.23106384277344
2021-02-25,223.20286682298797,225.61685322946673,219.16352111418414,220.23106384277344,39542200,-0.023705065381306345,-0.060707950952417655,225.48992919921875,230.46244430541992,0.015323336207277804,223.49143981933594
2021-02-26,222.67394655856364,226.36706254282802,220.7600590313648,223.49143981933594,37819200,0.014804341947374677,-0.035647516107124244,223.837646484375,230.173876953125,0.01449181870039824,227.8769989013672
2021-03-01,226.87677089593706,228.38672511898815,224.23195895822414,227.8769989013672,25324000,0.01962293985656194,0.010362165333512197,224.30506286621093,230.43898544311523,0.0136108519182754,224.92440795898438
2021-03-02,227.9443015684846,228.22321721235295,224.5204748274745,224.92440795898438,22812500,-0.012956950269740863,0.002571953659808779,224.42046508789062,230.18752059936523,0.01169586477295488,218.8557586669922
2021-03-03,223.279813142553,224.64549595106263,218.56723082291026,218.8557586669922,34029500,-0.026980839238660237,-0.029801859599349445,223.07593383789063,229.63933944702148,0.013052451612479702,218.05752563476562
2021-03-04,218.06715252474712,223.5972138136232,215.68200248101138,218.05752563476562,44727800,-0.003647301935706171,-0.009869353442162665,222.64122619628907,228.88380813598633,0.012429526030244838,222.7412567138672
2021-03-05,220.74081539432254,224.34737709839982,217.79786339181743,222.7412567138672,41872800,0.021479337002780374,-0.0033566525235828593,222.4911895751953,228.40996017456055,0.013600757831791406,218.6922607421875
2021-03-08,222.52002038744914,224.44351976146905,218.44221110661374,218.6922607421875,35267400,-0.0181780242754086,-0.040305683344351695,220.65424194335938,227.72454681396485,0.014050460772832767,224.83787536621094
2021-03-09,223.9723063843275,226.37668097304578,222.80858262632722,224.83787536621094,33080500,0.028101655738372866,-0.00038471855304034186,220.63693542480468,227.33346099853514,0.01566369954307632,223.52987670898438
2021-03-10,227.9346923560373,227.9346923560373,223.16440710536557,223.52987670898438,29746800,-0.0058175192017630994,0.02135707129874631,221.57175903320314,226.81460342407226,0.015601852813969724,228.05972290039062
2021-03-11,225.9727277040274,230.02168593321738,225.3475815614815,228.05972290039062,29907600,0.020265059231002525,0.045869534823476554,223.57219848632812,226.56781845092775,0.01637578518102972,226.7324981689453
2021-03-12,225.05904836070448,226.7998276939092,224.30888474756043,226.7324981689453,22653700,-0.005819636692380836,0.017918734562071936,224.37044677734374,226.17454986572267,0.016302617478997812,225.8284454345703
2021-03-15,225.97271669511534,226.19391501778802,222.94319632529994,225.8284454345703,26034900,-0.00398730989900431,0.032631171620634225,225.7976837158203,225.71208953857422,0.016287865980810296,228.61753845214844
2021-03-16,227.24222868505888,230.87764154891525,226.91523729363269,228.61753845214844,28092200,0.012350494696144132,0.016810615559239128,226.55361633300782,225.45097579956055,0.01656897861280894,227.97314453125
2021-03-17,227.11718787736953,229.42539598371647,224.30888048851298,227.97314453125,29562100,-0.0028186547946464913,0.019877735753643044,227.44226989746093,225.10666732788087,0.016524493839228088,221.89491271972656
