date,last_known_close,actual_close,pred_close,abs_error,pct_error,correct_direction,within_tol
2025-11-21,395.2300109863281,391.0899963378906,397.6356096977598,6.545613359869151,0.016736846815723527,0,1
2025-11-24,397.6356096977598,417.7799987792969,398.44394166029775,19.336057118999122,0.04628286939417101,1,0
2025-11-25,398.44394166029775,419.3999938964844,395.39463897486235,24.00535492162203,0.057237375467265726,0,0
2025-11-26,395.39463897486235,426.5799865722656,394.3491489542835,32.230837617982104,0.0755563754337593,0,0
2025-11-28,394.3491489542835,430.1700134277344,392.1389936707481,38.03101975698627,0.08840927672745655,0,0
2025-12-01,392.1389936707481,430.1400146484375,392.528578963314,37.611435685123524,0.08743998327117775,1,0
2025-12-02,392.528578963314,429.239990234375,391.66364905209076,37.57634118228424,0.08754156657623323,0,0
2025-12-03,391.66364905209076,446.739990234375,389.7879486358417,56.9520415985333,0.12748364337979753,0,0
2025-12-04,389.7879486358417,454.5299987792969,388.713450415718,65.81654836357887,0.14480133003396545,0,0
2025-12-05,388.713450415718,455.0,387.7708766730278,67.22912332697223,0.14775631500433456,0,0
2025-12-08,387.7708766730278,439.5799865722656,387.1884823498432,52.39150422242244,0.11918537199784329,0,0
2025-12-09,387.1884823498432,445.1700134277344,386.0284907086263,59.14152271910808,0.13285154196197602,0,0
2025-12-10,386.0284907086263,451.45001220703125,384.7613960639597,66.68861614307156,0.14772093108835427,0,0
2025-12-11,384.7613960639597,446.8900146484375,383.8730887195859,63.016925928851606,0.14101215928582828,0,0
2025-12-12,383.8730887195859,458.9599914550781,383.0359460646446,75.92404539043355,0.1654262829091603,0,0
